id,codinfra,comuna,bus_stop_code,nombre_par,n_servicios,servicios,coordinates
3661,L-7-22-130-PO,ESTACIÓN CENTRAL,PI896,Luis Infante Cerda / esq. Av. Aeropuerto,3,385;I04;I17,"[-70.712875, -33.47689]"
5160,L-7-22-125-OP,ESTACIÓN CENTRAL,PI923,Luis Infante Cerda / esq. Av. Aeropuerto,2,I04;I17,"[-70.712403, -33.476872]"
3662,L-7-1-5-SN,ESTACIÓN CENTRAL,PI1160,Avenida Aeropuerto / esq. Quemchi,1,385,"[-70.712118, -33.474566]"
5159,L-7-22-105-OP,ESTACIÓN CENTRAL,PI922,Luis Infante Cerda / esq. Dadi,2,I04;I17,"[-70.7099, -33.476382]"
5134,L-7-22-115-PO,ESTACIÓN CENTRAL,PI897,Luis Infante Cerda / esq. Guapacho,2,I04;I17,"[-70.709335, -33.476344]"
5135,L-7-22-100-PO,ESTACIÓN CENTRAL,PI898,Luis Infante Cerda / esq. Quinquel,2,I04;I17,"[-70.7079, -33.476039]"
3664,L-7-33-30-PO,ESTACIÓN CENTRAL,PI1069,Yelcho / esq. Palena,3,385;I10;I10N,"[-70.707454, -33.472623]"
5158,L-7-22-95-OP,ESTACIÓN CENTRAL,PI921,Luis Infante Cerda / esq. Quenuir,2,I04;I17,"[-70.707198, -33.475814]"
5136,L-7-22-90-PO,ESTACIÓN CENTRAL,PI899,Luis Infante Cerda / esq. Terao,2,I04;I17,"[-70.705894, -33.475605]"
5157,L-7-22-85-OP,ESTACIÓN CENTRAL,PI920,Luis Infante Cerda / esq. Llancahue,2,I04;I17,"[-70.706107, -33.475581]"
4787,L-12-23-11-SN,CERRILLOS,PI1382,Las Rosas / esq. Piloto Acevedo,1,I01,"[-70.704029, -33.486215]"
4814,L-12-23-10-NS,CERRILLOS,PI673,Las Rosas / esq. Piloto Acevedo,1,I01,"[-70.703982, -33.486022]"
4788,L-12-23-8-SN,CERRILLOS,PI1381,Las Rosas / esq. Antonio Escobar W.,1,I01,"[-70.703166, -33.484138]"
4813,L-12-23-5-NS,CERRILLOS,PI672,Las Rosas / esq. Antonio Escobar W.,1,I01,"[-70.703134, -33.483656]"
5552,L-12-32-5-PO,CERRILLOS,PI1296,Av.Pdte. Salvador Allende / esq. Bremen,2,I18;I25,"[-70.703618, -33.481839]"
4789,L-12-23-3-SN,CERRILLOS,PI1378,Las Rosas / esq. Bremen,1,I01,"[-70.702713, -33.482353]"
4790,L-12-32-3-PO,CERRILLOS,PI1432,Av.Pdte. Salvador Allende / esq. Pasaje Ginebra,3,I01;I18;I25,"[-70.701535, -33.480978]"
4812,L-12-32-5-OP,CERRILLOS,PI1442,Av.Pdte. Salvador Allende / esq. Bremen,3,I01;I18;I25,"[-70.701508, -33.480896]"
2769,T-12-55-NS-25,CERRILLOS,PI1617,Parada  / Comando @ Log�stico FACH,7,113;113c;109;115;115c;108;109N,"[-70.700753, -33.488771]"
2719,T-12-55-SN-25,CERRILLOS,PI1625,Parada  / Museo Aeron�utico,8,113;113c;I25;109;115;115c;108;109N,"[-70.698793, -33.4868]"
2768,T-12-55-NS-20,CERRILLOS,PI1616,Parada  / Museo Aeron�utico,7,113;113c;109;115;115c;108;109N,"[-70.698529, -33.4863]"
4791,L-12-43-5-PO,CERRILLOS,PI52,Suiza / esq. Lucerna,3,I01;I18;I25,"[-70.698959, -33.481437]"
4811,T-12-90-OP-10,CERRILLOS,PI60,Suiza / esq. Los Alpes,5,I01;I18;I25;107;102,"[-70.697909, -33.481965]"
9834,T-12-90-PO-5,CERRILLOS,PI53,Suiza / esq. Cam. a Melipilla,2,107;102,"[-70.69729, -33.482547]"
9833,T-7-52-NS-25,ESTACIÓN CENTRAL,PI51,Avenida Las Rejas / esq. Mailef,2,107;102,"[-70.703206, -33.475636]"
5137,L-7-22-75-PO,ESTACIÓN CENTRAL,PI900,Luis Infante Cerda / esq. Av. Las Rejas-Sur,2,I04;I17,"[-70.703585, -33.475122]"
5156,L-7-22-65-OP,ESTACIÓN CENTRAL,PI919,Luis Infante Cerda / esq. Avenida Las Rejas,2,I04;I17,"[-70.703119, -33.474933]"
9837,T-7-52-SN-10,ESTACIÓN CENTRAL,PI62,Avenida Las Rejas / esq. Quenac,2,107;102,"[-70.704023, -33.472614]"
9836,T-7-52-SN-5,ESTACIÓN CENTRAL,PI61,Avenida Las Rejas / esq. Mailef,2,107;102,"[-70.702913, -33.476314]"
5155,L-7-22-55-OP,ESTACIÓN CENTRAL,PI918,Luis Infante Cerda / esq. Huinay,2,I04;I17,"[-70.701476, -33.474578]"
5498,L-7-54-5-PO,ESTACIÓN CENTRAL,PI1596,Pasaje 1 / esq. Av. Del Ferrocarril,1,I16,"[-70.701006, -33.479478]"
5527,L-7-12-25-OP,ESTACIÓN CENTRAL,PI1587,Avenida del Ferrocarril / esq. Pasaje 54,1,I16,"[-70.700616, -33.479523]"
5497,L-7-4-15-NS,ESTACIÓN CENTRAL,PI1592,Calle 1 / esq. Pasaje 2,1,I16,"[-70.700924, -33.478722]"
5528,L-7-4-15-SN,ESTACIÓN CENTRAL,PI1594,Calle 1 / esq. Urofosfatos,1,I16,"[-70.700318, -33.478268]"
5529,L-7-4-10-SN,ESTACIÓN CENTRAL,PI1593,Calle 1 / esq. Diagonal Santiago,1,I16,"[-70.699052, -33.477063]"
5496,L-7-4-10-NS,ESTACIÓN CENTRAL,PI1591,Calle 1 / esq. Diagonal Santiago,1,I16,"[-70.698849, -33.476746]"
5526,L-7-12-20-OP,ESTACIÓN CENTRAL,PI1586,Avenida del Ferrocarril / esq. Pasaje 44,1,I16,"[-70.69755, -33.478439]"
5499,L-7-12-25-PO,ESTACIÓN CENTRAL,PI1590,Avenida del Ferrocarril / esq. Pasaje 45,1,I16,"[-70.697286, -33.478414]"
5138,L-7-22-60-PO,ESTACIÓN CENTRAL,PI901,Luis Infante Cerda / esq. Lin Lin,2,I04;I17,"[-70.701045, -33.474576]"
5154,L-7-55-30-NS,ESTACIÓN CENTRAL,PI1607,Padre Jaime Larra�n / esq. Coyhaique,2,I04;I17,"[-70.69942, -33.473485]"
5530,L-7-4-5-SN,ESTACIÓN CENTRAL,PI1595,Calle 1 / esq. Calle Curva,1,I16,"[-70.697805, -33.475888]"
5495,L-7-4-5-NS,ESTACIÓN CENTRAL,PI1486,Calle 1 / esq. Pasaje 12,1,I16,"[-70.697697, -33.475634]"
5354,L-7-33-20-PO,ESTACIÓN CENTRAL,PI1068,Yelcho / esq. Av. Aeropuerto,2,I10;I10N,"[-70.71182, -33.471914]"
3663,L-7-1-11-SN,ESTACIÓN CENTRAL,PI1161,Avenida Aeropuerto / esq. Yelcho,1,385,"[-70.711562, -33.472164]"
5451,T-7-48-PO-20,ESTACIÓN CENTRAL,PI41,Avenida 5 de Abril / esq. Av. Aeropuerto,8,I13;I14;I14N;506;509;506v;101;481,"[-70.713337, -33.468539]"
3762,L-7-33-25-OP,ESTACIÓN CENTRAL,PI1084,Yelcho / esq. Av. Aeropuerto,3,385;I10;I10N,"[-70.71128, -33.471898]"
3763,L-7-1-15-SN,ESTACIÓN CENTRAL,PI1194,Avenida Aeropuerto / esq. Taitao,1,385,"[-70.711032, -33.469746]"
5452,T-7-48-PO-25,ESTACIÓN CENTRAL,PI42,Avenida 5 de Abril / esq. Av. Aeropuerto,8,I13;I14;I14N;506;509;506v;101;481,"[-70.711202, -33.46754]"
3764,L-7-1-20-SN,ESTACIÓN CENTRAL,PI1195,Avenida Aeropuerto / esq. Avenida 5 de Abril,1,385,"[-70.710956, -33.467571]"
5460,T-7-48-OP-35,ESTACIÓN CENTRAL,PI4,Avenida 5 de Abril / esq. Los Duraznos,8,I13;I14;I14N;506;509;506v;101;481,"[-70.710527, -33.46683]"
3761,L-7-26-15-NS,ESTACIÓN CENTRAL,PI1083,Palena / esq. Yelcho,3,385;I10;I10N,"[-70.707244, -33.472425]"
3665,L-7-26-10-SN,ESTACIÓN CENTRAL,PI1070,Palena / esq. Colu,3,385;I10;I10N,"[-70.706675, -33.470478]"
3760,L-7-26-5-NS,ESTACIÓN CENTRAL,PI1082,Palena / esq. Taitao,3,385;I10;I10N,"[-70.706698, -33.470004]"
3666,L-7-28-5-PO,ESTACIÓN CENTRAL,PI1071,R�o Quetro / esq. Pasaje Quillagua,3,385;I10;I10N,"[-70.706063, -33.468757]"
3759,L-7-28-10-OP,ESTACIÓN CENTRAL,PI1193,R�o Quetro / esq. Palena,3,385;I10;I10N,"[-70.705951, -33.46858]"
5453,T-7-48-PO-30,ESTACIÓN CENTRAL,PI43,Avenida 5 de Abril / esq. Pasaje Sevilla,8,I13;I14;I14N;506;509;506v;101;481,"[-70.708885, -33.466338]"
5459,T-7-48-OP-30,ESTACIÓN CENTRAL,PI3,Avenida 5 de Abril / esq. Catalpas Pte.,8,I13;I14;I14N;506;509;506v;101;481,"[-70.708548, -33.465738]"
5454,T-7-48-PO-35,ESTACIÓN CENTRAL,PI44,Parada 5 / 5 de Abril > Las Rejas,9,I13;I14;I14N;506;509;506e;506v;101;481,"[-70.706129, -33.465184]"
5486,L-7-34-15-NS,ESTACIÓN CENTRAL,PI1489,Parada 3 / 5 de Abril > Las Rejas,3,I14;101;481,"[-70.705212, -33.464354]"
5030,L-7-1-10-NS,ESTACIÓN CENTRAL,PI847,Avenida Aeropuerto / esq. Av. Las Parcelas,2,I03;I03c,"[-70.711612, -33.463033]"
5029,L-7-1-5-NS,ESTACIÓN CENTRAL,PI846,Avenida Aeropuerto / esq. Los Jazmines,2,I03;I03c,"[-70.711788, -33.461149]"
5028,L-7-20-5-OP,ESTACIÓN CENTRAL,PI845,Las Violetas / esq. Av. Aeropuerto,2,I03;I03c,"[-70.711627, -33.459599]"
7582,L-9-8-25-NS,LO PRADO,PI758,Isla Decepci�n / esq. Av. Gral. O. Bonilla,2,J06;541N,"[-70.712677, -33.45729]"
7062,L-9-25-6-OP,LO PRADO,PJ215,Avenida Ecuador / esq. Isla Decepci�n,4,510;516;541N;418,"[-70.712252, -33.457715]"
5083,T-7-53-PO-5,ESTACIÓN CENTRAL,PI1632,Alameda / esq. Pasaje El Lingue,16,I03c;I08;I09;I09c;424;106;401;405;419;421;423;413c;431c;432N;I08N;404,"[-70.710711, -33.458754]"
5357,T-7-52-SN-25,ESTACIÓN CENTRAL,PI45,Avenida Las Rejas / esq. Psje. Las.Rejas-Sur,8,I10;I10N;I13;I14;101;481;107;102,"[-70.705217, -33.461968]"
5370,T-7-52-NS-5,ESTACIÓN CENTRAL,PI1,Avenida Las Rejas / esq. Agust�n L�pez,7,I10;I10N;I14;101;481;107;102,"[-70.705341, -33.460707]"
5027,L-7-20-10-OP,ESTACIÓN CENTRAL,PI844,Las Violetas / esq. Las Catalpas,2,I03;I03c,"[-70.70882, -33.459433]"
7061,E-9-53-OP-20,LO PRADO,PJ165,Parada 6 / (M) Las Rejas,6,510;516;541N;424;404;404c,"[-70.708042, -33.457576]"
8463,E-9-53-OP-15,LO PRADO,PJ112,Parada 7 / (M) Las Rejas,10,106;401;405;419;421;423;413c;431c;432N;I08N,"[-70.707746, -33.457499]"
5008,L-9-30-5-SN,LO PRADO,PJ1613,Parada 13 / (M) Las Rejas,1,I03,"[-70.707322, -33.457097]"
5026,L-7-20-15-OP,ESTACIÓN CENTRAL,PI843,Las Violetas / esq. Los Alerces,2,I03;I03c,"[-70.706772, -33.459308]"
5084,E-7-53-PO-10,ESTACIÓN CENTRAL,PI437,Parada 5 / (M) Las Rejas,4,I03c;413c;431c;404c,"[-70.707178, -33.457889]"
9449,E-9-53-OP-10,LO PRADO,PJ113,Parada 8 / (M) Las Rejas,2,418;412,"[-70.707048, -33.457343]"
7953,E-7-53-PO-15,ESTACIÓN CENTRAL,PI470,Parada 4 / (M) Las Rejas,4,424;419;423;404,"[-70.706549, -33.457738]"
7933,E-7-53-PO-20,ESTACIÓN CENTRAL,PI400,Parada 3 / (M) Las Rejas,8,541N;106;401;405;421;432N;418;412,"[-70.705911, -33.457588]"
5358,E-7-52-SN-30,ESTACIÓN CENTRAL,PI46,Parada 1 / (M) Las Rejas,3,I10;101;107,"[-70.705483, -33.457719]"
5390,L-7-34-5-SN,ESTACIÓN CENTRAL,PI1661,Parada 16 / (M) Las Rejas,5,I10N;I13;I14;481;102,"[-70.705319, -33.457649]"
5333,E-9-53-OP-6,LO PRADO,PJ539,Parada 9 / (M) Las Rejas,3,I09;I09c;I09e,"[-70.706022, -33.45712]"
5306,E-9-53-OP-5,LO PRADO,PJ538,Parada 10 / (M) Las Rejas,1,I08,"[-70.705838, -33.457083]"
5025,E-9-52-NS-20,LO PRADO,PJ18,Parada 11 / (M) Las Rejas,9,I03;I03c;I10;I10N;I14;101;481;107;102,"[-70.705708, -33.456797]"
9832,T-7-52-NS-20,ESTACIÓN CENTRAL,PI50,Avenida Las Rejas / esq. Colu,2,107;102,"[-70.704409, -33.471278]"
3667,L-7-28-15-PO,ESTACIÓN CENTRAL,PI1072,R�o Quetro / esq. Av. Las Rejas-Sur,3,385;I10;I10N,"[-70.704922, -33.468777]"
3758,L-7-28-20-OP,ESTACIÓN CENTRAL,PI1192,R�o Quetro / esq. Av. Las Rejas-Sur,1,385,"[-70.704374, -33.468777]"
3668,L-7-45-6-SN,ESTACIÓN CENTRAL,PI1162,San Jos� / esq. Juana Weber,1,385,"[-70.702049, -33.468723]"
3757,L-7-16-3-OP,ESTACIÓN CENTRAL,PI1191,Juana Weber / esq. Pasaje 1,1,385,"[-70.701559, -33.468478]"
5355,T-7-52-SN-15,ESTACIÓN CENTRAL,PI63,Avenida Las Rejas / esq. Quintralco,4,I10;I10N;107;102,"[-70.704715, -33.468029]"
5372,T-7-52-NS-15,ESTACIÓN CENTRAL,PI49,Avenida Las Rejas / esq. Quitralco,4,I10;I10N;107;102,"[-70.704836, -33.467233]"
5356,T-7-52-SN-20,ESTACIÓN CENTRAL,PI64,Parada 2 / 5 de Abril > Las Rejas,4,I10;I10N;107;102,"[-70.705011, -33.465042]"
5139,L-7-55-30-SN,ESTACIÓN CENTRAL,PI1613,Padre Jaime Larra�n / esq. Ays�n,2,I04;I17,"[-70.698981, -33.471845]"
5153,L-7-55-25-NS,ESTACIÓN CENTRAL,PI1606,Padre Jaime Larra�n / esq. Ays�n,2,I04;I17,"[-70.698992, -33.47142]"
5152,L-7-55-20-NS,ESTACIÓN CENTRAL,PI1605,Padre Jaime Larra�n / esq. Magallanes,2,I04;I17,"[-70.698786, -33.470343]"
5140,L-7-55-25-SN,ESTACIÓN CENTRAL,PI1612,Padre Jaime Larra�n / esq. Ant�rtica,2,I04;I17,"[-70.698679, -33.470198]"
5141,L-7-55-20-SN,ESTACIÓN CENTRAL,PI1611,Padre Jaime Larra�n / esq. Juana Weber,2,I04;I17,"[-70.698534, -33.468783]"
3669,L-7-16-4-PO,ESTACIÓN CENTRAL,PI1163,Juana Weber / esq. Padre J. Hurtado,1,385,"[-70.698734, -33.468627]"
5151,L-7-55-15-NS,ESTACIÓN CENTRAL,PI1604,Padre Jaime Larra�n / esq. Juana Weber,1,I04,"[-70.698604, -33.468427]"
3756,L-7-16-5-OP,ESTACIÓN CENTRAL,PI1190,Juana Weber / esq. Ram�n Rivas,2,385;I17,"[-70.697856, -33.468579]"
5150,L-7-55-10-NS,ESTACIÓN CENTRAL,PI1603,Padre Jaime Larra�n / esq. Sn. Luis de Gonzaga,1,I04,"[-70.698514, -33.466474]"
5142,L-7-55-15-SN,ESTACIÓN CENTRAL,PI1610,Padre Jaime Larra�n / esq. Le�n XIII,1,I04,"[-70.698406, -33.465878]"
5143,L-7-55-10-SN,ESTACIÓN CENTRAL,PI1609,Parada  / Colegio @ Jos� A. Lecaros,1,I04,"[-70.698358, -33.464404]"
5371,T-7-52-NS-10,ESTACIÓN CENTRAL,PI2,Parada 1 / 5 de Abril > Las Rejas,4,I10;I10N;107;102,"[-70.705116, -33.46412]"
5458,T-7-48-OP-25,ESTACIÓN CENTRAL,PI553,Parada 6 / 5 de Abril > Las Rejas,6,I13;I14N;506;509;506e;506v,"[-70.704129, -33.464105]"
5489,T-7-48-PO-37,ESTACIÓN CENTRAL,PI540,Avenida 5 de Abril / esq. Guadal,4,I14N;506;509;506v,"[-70.703498, -33.464257]"
5457,T-7-48-OP-20,ESTACIÓN CENTRAL,PI552,Avenida 5 de Abril / esq. Las Magnolias,5,I13;I14N;506;509;506v,"[-70.702326, -33.463528]"
5300,E-7-53-PO-25,ESTACIÓN CENTRAL,PI1042,Parada 2 / (M) Las Rejas,7,I08;I09;I09c;I09e;510;516;I08N,"[-70.705056, -33.457395]"
5490,T-7-48-PO-40,ESTACIÓN CENTRAL,PI541,Parada  / Liceo Polivalente @ Guillermo Feli� C.,4,I14N;506;509;506v,"[-70.700836, -33.463108]"
5149,L-7-55-5-NS,ESTACIÓN CENTRAL,PI1608,Parada  / Colegio @ Jos� A. Lecaros,1,I04,"[-70.698417, -33.464136]"
5456,T-7-48-OP-15,ESTACIÓN CENTRAL,PI551,Parada 2 / Colegio @ Villa Espa�a,6,I13;I14N;506;509;506e;506v,"[-70.698516, -33.461771]"
5144,L-7-55-5-SN,ESTACIÓN CENTRAL,PI1615,Parada 4 / Colegio @ Villa Espa�a,1,I04,"[-70.698342, -33.46197]"
5491,T-7-48-PO-45,ESTACIÓN CENTRAL,PI542,Parada 1 / Colegio @ Villa Espa�a,5,I14N;506;509;506e;506v,"[-70.698115, -33.46176]"
7034,T-7-53-PO-35,ESTACIÓN CENTRAL,PI457,Parada 3 / (M) Ecuador,13,510;511;516;J13;541N;106;401;405;421;431c;432N;418;412,"[-70.700546, -33.456332]"
5705,T-12-55-SN-20,CERRILLOS,PI1624,Parada 2 / (M) Cerrillos,3,I25;109;109N,"[-70.69653, -33.484551]"
2767,T-12-55-NS-15,CERRILLOS,PI181,Parada 1 / (M) Cerrillos,7,113;113c;109;115;115c;108;109N,"[-70.69626, -33.484061]"
4810,T-12-90-OP-5,CERRILLOS,PI59,Parada 5 / (M) Cerrillos,4,I01;I18;I25;102,"[-70.696345, -33.482877]"
2720,T-12-55-SN-15,CERRILLOS,PI1623,Parada 4 / (M) Cerrillos,4,113;113c;115;115c,"[-70.695864, -33.484073]"
9835,T-12-89-OP-10,CERRILLOS,PI58,Parada 6 / (M) Cerrillos,2,107;102,"[-70.695041, -33.48346]"
5691,T-12-89-PO-3,CERRILLOS,PI1375,Parada 3 / (M) Cerrillos,4,I25;108;107;102,"[-70.694674, -33.483858]"
4792,T-12-55-SN-13,CERRILLOS,PI1819,Parada 9 / (M) Cerrillos,4,I01;I18;109;109N,"[-70.694198, -33.48205]"
2766,T-12-55-NS-10,CERRILLOS,PI180,Parada 1 / Escuela @ P. Aguirre Cerda,6,113;I01;I18;109;115;109N,"[-70.693949, -33.481335]"
2721,T-12-404-PO-5,CERRILLOS,PI1320,Parada 7 / (M) Cerrillos,2,113;115,"[-70.693433, -33.482308]"
8472,T-12-89-PO-5,CERRILLOS,PI55,Av. Departamental / esq. Avenida 7,3,108;107;102,"[-70.691686, -33.484664]"
2722,T-12-404-PO-10,CERRILLOS,PI288,Avenida Buzeta / esq. Avenida 5,3,113;113c;115,"[-70.691384, -33.481236]"
8514,T-12-89-OP-5,CERRILLOS,PI57,Av. Departamental / esq. Avenida 7,2,108;107,"[-70.688949, -33.48438]"
5500,L-7-12-20-PO,ESTACIÓN CENTRAL,PI1589,Avenida del Ferrocarril / esq. Diagonal Santiago,2,I16;I16,"[-70.695597, -33.477629]"
5518,L-7-12-0-OP,ESTACIÓN CENTRAL,PI1216,Avenida del Ferrocarril / esq. Diagonal Santiago,2,I16;I16,"[-70.695052, -33.477289]"
4793,T-12-55-SN-5,CERRILLOS,PI203,Parada 2 / Escuela @ P. Aguirre Cerda,2,I01;I18,"[-70.692875, -33.480526]"
5501,L-7-12-15-PO,ESTACIÓN CENTRAL,PI1588,Avenida del Ferrocarril / esq. Pasaje 35,2,I16;I16,"[-70.693653, -33.476724]"
5531,L-7-14-0-PO,ESTACIÓN CENTRAL,PI1218,Hermanos Carrera / esq. Uspallata,1,I16,"[-70.696295, -33.474793]"
5494,L-7-32-15-NS,ESTACIÓN CENTRAL,PI1265,Uspallata / esq. Manuel Rodr�guez,1,I16,"[-70.696099, -33.474082]"
5532,L-7-32-15-SN,ESTACIÓN CENTRAL,PI1219,Uspallata / esq. Ping�inos,1,I16,"[-70.696056, -33.472774]"
2765,T-12-55-NS-5,CERRILLOS,PI179,Av. Pedro Aguirre Cerda / esq. Los Cisnes,6,113;I01;I18;109;115;109N,"[-70.691705, -33.478945]"
4794,T-12-55-SN-10,CERRILLOS,PI204,Av. Pedro Aguirre Cerda / esq. Av.Carlos Valdovinos,4,I01;I18;109;109N,"[-70.69095, -33.478429]"
2723,T-12-404-PO-15,CERRILLOS,PI1319,Avenida Buzeta / esq. Avenida 3,2,113;115,"[-70.689354, -33.480176]"
2764,T-12-426-OP-10,CERRILLOS,PI1327,Av. Alc. Carlos Valdovinos / esq. Av. P. Aguirre Cerda,3,113;I01;115,"[-70.690225, -33.478139]"
3674,L-7-13-20-NS,ESTACIÓN CENTRAL,PI1168,Padre V. Irarr�zaval / esq. Av. Del Ferrocarril,2,385;I16,"[-70.692638, -33.475838]"
3749,L-7-12-15-OP,ESTACIÓN CENTRAL,PI1184,Avenida del Ferrocarril / esq. Padre V. Irarr�zaval,1,385,"[-70.692271, -33.476094]"
3750,L-7-13-17-SN,ESTACIÓN CENTRAL,PI1185,Padre V. Irarr�zaval / esq. Hermanos Carrera,2,385;I16,"[-70.692711, -33.474002]"
3673,L-7-13-15-NS,ESTACIÓN CENTRAL,PI1167,Padre V. Irarr�zaval / esq. Hermanos Carrera,2,385;I16,"[-70.692838, -33.473663]"
3675,L-7-12-10-PO,ESTACIÓN CENTRAL,PI1169,Avenida del Ferrocarril / esq. Pasaje 23,2,385;I16,"[-70.690042, -33.47506]"
3748,L-7-12-5-OP,ESTACIÓN CENTRAL,PI1183,Avenida del Ferrocarril / esq. Pasaje 26,1,385,"[-70.689868, -33.474876]"
5517,T-7-55-OP-20,ESTACIÓN CENTRAL,PI178,Av. Pedro Aguirre Cerda / esq. Manuel Chac�n,4,I16;I18;109;109N,"[-70.688806, -33.476257]"
2992,T-28-233-SN-25,PEDRO AGUIRRE CERDA,PH91,Ra�l Silva Henr�quez / esq. Cabo Cobo,5,125;346N;105;105c;120,"[-70.687194, -33.488746]"
2971,L-28-30-5-NS,PEDRO AGUIRRE CERDA,PH581,Central / esq. Quactemoc,6,125;H07;346N;105;105c;120,"[-70.687197, -33.486994]"
2993,T-28-234-SN-5,PEDRO AGUIRRE CERDA,PH92,Avenida Cerrillos / esq. Av. Departamental,6,125;H07;346N;105;105c;120,"[-70.687364, -33.485981]"
8513,T-28-89-OP-35,PEDRO AGUIRRE CERDA,PH44,Av. Departamental / esq. Avenida Cerrillos,3,108;107;102,"[-70.686803, -33.485853]"
8473,T-12-89-PO-10,CERRILLOS,PI56,Av. Departamental / esq. Av. Gral. Vel�squez,3,108;107;102,"[-70.688417, -33.484737]"
4577,T-12-51-NS-10,CERRILLOS,PI74,Av. General Vel�squez / esq. Av. Departamental,1,H07,"[-70.687841, -33.484519]"
2970,T-12-51-NS-5,CERRILLOS,PI73,Parada  / Mercado @ Lo Valledor,6,125;H07;346N;105;105c;120,"[-70.687035, -33.482414]"
2994,T-28-234-SN-10,PEDRO AGUIRRE CERDA,PH93,Parada  / Mercado @ Lo Valledor,6,125;H07;346N;105;105c;120,"[-70.68599, -33.482471]"
8474,T-28-89-PO-10,PEDRO AGUIRRE CERDA,PH2,Av. Departamental / esq. Hait�,3,108;107;102,"[-70.684381, -33.488006]"
8512,T-28-89-OP-30,PEDRO AGUIRRE CERDA,PH43,Av. Departamental / esq. Hait�,3,108;107;102,"[-70.683469, -33.488466]"
2724,T-12-404-PO-20,CERRILLOS,PI289,Avenida Buzeta / esq. Avenida 1,3,113;113c;115,"[-70.687324, -33.479104]"
2763,T-12-426-OP-5,CERRILLOS,PH109,Av. Alc. Carlos Valdovinos / esq. Avenida 1,3,113;I01;115,"[-70.686628, -33.478111]"
4795,T-7-55-PO-5,ESTACIÓN CENTRAL,PI205,Av. Pedro Aguirre Cerda / esq. Av. Gral. Vel�squez,4,I01;I18;109;109N,"[-70.688464, -33.476242]"
5519,L-7-12-5-PO,ESTACIÓN CENTRAL,PI1795,Avenida del Ferrocarril / esq. Av. Padre A. Hurtado,1,I16,"[-70.6885, -33.474346]"
4796,T-7-55-PO-10,ESTACIÓN CENTRAL,PI206,Av. Pedro Aguirre Cerda / esq. Hip�lito Villegas,4,I01;I18;109;109N,"[-70.685087, -33.473741]"
5555,T-7-55-OP-15,ESTACIÓN CENTRAL,PI177,Av. Pedro Aguirre Cerda / esq. Hip�lito Villegas,3,I18;109;109N,"[-70.684926, -33.473404]"
2725,L-28-3-5-PO,PEDRO AGUIRRE CERDA,PH94,Parada 1 / (M) Lo Valledor,5,113;125;H07;115;105c,"[-70.682161, -33.478435]"
2762,L-28-3-10-OP,PEDRO AGUIRRE CERDA,PH108,Parada 2 / (M) Lo Valledor,6,113;125;H07;I01;115;105c,"[-70.681292, -33.478234]"
5516,L-7-3-55-NS,ESTACIÓN CENTRAL,PI1208,Obispo Manuel Uma�a / esq. Av. P. Aguirre Cerda,1,I16,"[-70.684515, -33.472865]"
5533,L-7-32-10-SN,ESTACIÓN CENTRAL,PI1220,Uspallata / esq. Ping�inos,1,I16,"[-70.696235, -33.471475]"
5493,L-7-32-10-NS,ESTACIÓN CENTRAL,PI1264,Uspallata / esq. Ping�inos,1,I16,"[-70.69633, -33.471144]"
3670,L-7-16-10-PO,ESTACIÓN CENTRAL,PI1164,Juana Weber / esq. Uspallata,2,385;I17,"[-70.69663, -33.468594]"
5534,L-7-32-5-SN,ESTACIÓN CENTRAL,PI1221,Uspallata / esq. Capit�n G�lvez,1,I16,"[-70.696355, -33.468714]"
3672,L-7-13-10-NS,ESTACIÓN CENTRAL,PI1166,Padre V. Irarr�zaval / esq. Ping�inos,2,385;I16,"[-70.692959, -33.471054]"
3671,L-7-38-5-PO,ESTACIÓN CENTRAL,PI1165,Capit�n Galvez / esq. Gandarillas,1,385,"[-70.69332, -33.468555]"
3752,L-7-13-7-SN,ESTACIÓN CENTRAL,PI1187,Padre V. Irarr�zaval / esq. Capit�n G�lvez,2,385;I16,"[-70.693023, -33.468725]"
3755,L-7-32-5-NS,ESTACIÓN CENTRAL,PI1266,Uspallata / esq. Capit�n G�lvez,3,385;I16;I17,"[-70.696445, -33.468371]"
5535,L-7-2-10-PO,ESTACIÓN CENTRAL,PI1222,Arz. Subercaseaux / esq. Lautaro,1,I17,"[-70.695514, -33.467163]"
3754,L-7-2-5-OP,ESTACIÓN CENTRAL,PI1189,Arz. Subercaseaux / esq. Uspallata,2,385;I17,"[-70.695544, -33.467116]"
5525,L-7-13-5-NS,ESTACIÓN CENTRAL,PI1215,Padre V. Irarr�zaval / esq. Capit�n G�lvez,1,I16,"[-70.693131, -33.468285]"
5536,L-7-2-15-PO,ESTACIÓN CENTRAL,PI1223,Arz. Subercaseaux / esq. Hermanos Eyraud,1,I17,"[-70.693292, -33.467001]"
3753,L-7-13-3-SN,ESTACIÓN CENTRAL,PI1188,Padre V. Irarr�zaval / esq. Arz. Subercaseaux,2,385;I16,"[-70.693084, -33.467113]"
5524,L-7-15-15-NS,ESTACIÓN CENTRAL,PI1214,Hermanos Eyraud / esq. Arz. Subercaseaux,2,I16;I17,"[-70.693134, -33.466739]"
5523,L-7-42-5-PO,ESTACIÓN CENTRAL,PI1842,Veteranos del 79 / esq. Padre V. Irarr�zaval,2,I16;I17,"[-70.693678, -33.464429]"
